from_date,title,count
1998-01-14,Staff,36
1998-01-14,Engineer,43
1998-01-14,Senior Engineer,6
1998-01-14,Assistant Engineer,2
1998-01-14,Technique Leader,6
1998-01-15,Staff,45
1998-01-15,Technique Leader,2
1998-01-15,Senior Staff,12
1998-01-15,Assistant Engineer,6
1998-01-15,Engineer,57
1998-01-15,Senior Engineer,8
1998-01-16,Assistant Engineer,5
1998-01-16,Engineer,37
1998-01-16,Senior Engineer,8
1998-01-16,Technique Leader,10
1998-01-16,Senior Staff,8
1998-01-16,Staff,43
1998-01-17,Assistant Engineer,10
1998-01-17,Senior Engineer,13
1998-01-17,Technique Leader,6
1998-01-17,Staff,38
1998-01-17,Engineer,46
1998-01-17,Senior Staff,3
1998-01-18,Staff,30
1998-01-18,Senior Engineer,12
1998-01-18,Senior Staff,6
1998-01-18,Technique Leader,8
1998-01-18,Engineer,64
1998-01-19,Staff,51
1998-01-19,Engineer,50
1998-01-19,Technique Leader,2
1998-01-19,Senior Staff,10
1998-01-19,Senior Engineer,6
1998-01-19,Assistant Engineer,13
1998-01-20,Senior Engineer,2
1998-01-20,Engineer,47
1998-01-20,Technique Leader,4
1998-01-20,Staff,54
1998-01-20,Assistant Engineer,4
1998-01-20,Senior Staff,11
1998-01-21,Senior Engineer,10
1998-01-21,Senior Staff,6
1998-01-21,Staff,39
1998-01-21,Technique Leader,4
1998-01-21,Engineer,50
1998-01-22,Assistant Engineer,9
1998-01-22,Senior Engineer,10
1998-01-22,Staff,49
1998-01-22,Senior Staff,11
1998-01-22,Technique Leader,8
1998-01-22,Engineer,32
1998-01-23,Assistant Engineer,4
1998-01-23,Engineer,34
1998-01-23,Staff,34
1998-01-23,Senior Staff,7
1998-01-23,Senior Engineer,8
1998-01-23,Technique Leader,4
1998-01-24,Staff,34
1998-01-24,Engineer,33
1998-01-24,Senior Engineer,12
1998-01-24,Senior Staff,12
1998-01-24,Assistant Engineer,8
1998-01-24,Technique Leader,8
1998-01-25,Technique Leader,7
1998-01-25,Senior Engineer,15
1998-01-25,Senior Staff,12
1998-01-25,Engineer,29
1998-01-25,Assistant Engineer,6
1998-01-25,Staff,46
1998-01-26,Staff,31
1998-01-26,Technique Leader,2
1998-01-26,Senior Engineer,15
1998-01-26,Engineer,33
1998-01-26,Assistant Engineer,10
1998-01-26,Senior Staff,12
1998-01-27,Senior Engineer,17
1998-01-27,Assistant Engineer,4
1998-01-27,Technique Leader,2
1998-01-27,Senior Staff,9
1998-01-27,Staff,38
1998-01-27,Engineer,30
1998-01-28,Senior Engineer,18
1998-01-28,Staff,49
1998-01-28,Senior Staff,18
1998-01-28,Engineer,42
1998-01-28,Technique Leader,2
1998-01-29,Staff,43
1998-01-29,Senior Staff,12
1998-01-29,Senior Engineer,8
1998-01-29,Technique Leader,6
1998-01-29,Engineer,42
1998-01-29,Assistant Engineer,4
1998-01-30,Assistant Engineer,2
1998-01-30,Engineer,57
1998-01-30,Staff,45
1998-01-30,Senior Engineer,6
1998-01-31,Senior Engineer,10
1998-01-31,Engineer,24
1998-01-31,Technique Leader,4
1998-01-31,Senior Staff,5
1998-01-31,Assistant Engineer,2
1998-01-31,Staff,39
1998-02-01,Assistant Engineer,8
1998-02-01,Staff,44
1998-02-01,Senior Staff,6
1998-02-01,Technique Leader,2
1998-02-01,Engineer,55
1998-02-01,Senior Engineer,15
1998-02-02,Staff,54
1998-02-02,Assistant Engineer,14
1998-02-02,Senior Staff,6
1998-02-02,Senior Engineer,9
1998-02-02,Technique Leader,8
1998-02-02,Engineer,37
1998-02-03,Staff,39
1998-02-03,Assistant Engineer,10
1998-02-03,Senior Engineer,11
1998-02-03,Senior Staff,2
1998-02-03,Technique Leader,12
1998-02-03,Engineer,59
1998-02-04,Engineer,24
1998-02-04,Senior Engineer,14
1998-02-04,Assistant Engineer,6
1998-02-04,Staff,48
1998-02-04,Technique Leader,2
1998-02-04,Senior Staff,12
1998-02-05,Technique Leader,11
1998-02-05,Assistant Engineer,6
1998-02-05,Engineer,40
1998-02-05,Senior Staff,8
1998-02-05,Senior Engineer,10
1998-02-05,Staff,40
1998-02-06,Engineer,48
1998-02-06,Senior Staff,4
1998-02-06,Staff,37
1998-02-06,Senior Engineer,12
1998-02-06,Assistant Engineer,3
1998-02-07,Engineer,34
1998-02-07,Senior Staff,4
1998-02-07,Assistant Engineer,2
1998-02-07,Technique Leader,6
1998-02-07,Staff,35
1998-02-07,Senior Engineer,10
1998-02-08,Assistant Engineer,2
1998-02-08,Engineer,50
1998-02-08,Senior Staff,8
1998-02-08,Staff,40
1998-02-08,Senior Engineer,19
1998-02-09,Senior Engineer,13
1998-02-09,Senior Staff,6
1998-02-09,Engineer,48
1998-02-09,Assistant Engineer,4
1998-02-09,Technique Leader,7
1998-02-09,Staff,36
1998-02-10,Assistant Engineer,4
1998-02-10,Technique Leader,6
1998-02-10,Senior Engineer,4
1998-02-10,Staff,34
1998-02-10,Engineer,43
1998-02-10,Senior Staff,6
1998-02-11,Assistant Engineer,4
1998-02-11,Technique Leader,4
1998-02-11,Senior Staff,12
1998-02-11,Engineer,53
1998-02-11,Staff,44
1998-02-11,Senior Engineer,17
1998-02-12,Technique Leader,7
1998-02-12,Senior Staff,18
1998-02-12,Staff,33
1998-02-12,Assistant Engineer,6
1998-02-12,Engineer,13
1998-02-12,Senior Engineer,12
1998-02-13,Staff,48
1998-02-13,Engineer,34
1998-02-13,Assistant Engineer,10
1998-02-13,Senior Staff,18
1998-02-13,Technique Leader,4
1998-02-13,Senior Engineer,12
1998-02-14,Senior Engineer,15
1998-02-14,Senior Staff,14
1998-02-14,Staff,29
1998-02-14,Assistant Engineer,4
1998-02-14,Technique Leader,6
1998-02-14,Engineer,50
1998-02-15,Technique Leader,8
1998-02-15,Senior Staff,16
1998-02-15,Senior Engineer,4
1998-02-15,Staff,32
1998-02-15,Assistant Engineer,8
1998-02-15,Engineer,50
1998-02-16,Technique Leader,3
1998-02-16,Staff,40
1998-02-16,Engineer,37
1998-02-16,Senior Staff,6
1998-02-16,Assistant Engineer,3
1998-02-16,Senior Engineer,11
1998-02-17,Staff,38
1998-02-17,Senior Engineer,17
1998-02-17,Engineer,44
1998-02-17,Senior Staff,8
1998-02-17,Assistant Engineer,6
1998-02-17,Technique Leader,6
1998-02-18,Staff,35
1998-02-18,Assistant Engineer,4
1998-02-18,Engineer,29
1998-02-18,Senior Staff,16
1998-02-18,Technique Leader,8
1998-02-18,Senior Engineer,13
1998-02-19,Senior Engineer,6
1998-02-19,Senior Staff,2
1998-02-19,Staff,38
1998-02-19,Technique Leader,6
1998-02-19,Engineer,28
1998-02-19,Assistant Engineer,4
1998-02-20,Staff,49
1998-02-20,Senior Engineer,14
1998-02-20,Engineer,52
1998-02-20,Senior Staff,14
1998-02-20,Assistant Engineer,6
1998-02-21,Assistant Engineer,4
1998-02-21,Senior Engineer,20
1998-02-21,Staff,58
1998-02-21,Technique Leader,9
1998-02-21,Engineer,43
1998-02-21,Senior Staff,8
1998-02-22,Engineer,42
1998-02-22,Technique Leader,4
1998-02-22,Senior Engineer,8
1998-02-22,Assistant Engineer,4
1998-02-22,Senior Staff,20
1998-02-22,Staff,58
1998-02-23,Technique Leader,2
1998-02-23,Senior Engineer,11
1998-02-23,Engineer,36
1998-02-23,Staff,34
1998-02-23,Senior Staff,10
1998-02-24,Technique Leader,8
1998-02-24,Assistant Engineer,11
1998-02-24,Senior Engineer,10
1998-02-24,Engineer,38
1998-02-24,Senior Staff,15
1998-02-24,Staff,49
1998-02-25,Assistant Engineer,2
1998-02-25,Engineer,48
1998-02-25,Senior Staff,11
1998-02-25,Senior Engineer,9
1998-02-25,Staff,20
1998-02-26,Technique Leader,18
1998-02-26,Engineer,42
1998-02-26,Senior Engineer,8
1998-02-26,Assistant Engineer,4
1998-02-26,Staff,37
1998-02-26,Senior Staff,6
1998-02-27,Assistant Engineer,5
1998-02-27,Staff,33
1998-02-27,Technique Leader,4
1998-02-27,Engineer,31
1998-02-27,Senior Staff,6
1998-02-27,Senior Engineer,13
1998-02-28,Senior Engineer,8
1998-02-28,Engineer,52
1998-02-28,Technique Leader,10
1998-02-28,Staff,50
1998-02-28,Senior Staff,12
1998-02-28,Assistant Engineer,7
1998-03-01,Senior Staff,6
1998-03-01,Senior Engineer,10
1998-03-01,Staff,58
1998-03-01,Assistant Engineer,8
1998-03-01,Engineer,38
1998-03-02,Engineer,24
1998-03-02,Assistant Engineer,2
1998-03-02,Technique Leader,2
1998-03-02,Senior Engineer,12
1998-03-02,Senior Staff,12
1998-03-02,Staff,35
1998-03-03,Assistant Engineer,8
1998-03-03,Senior Staff,17
1998-03-03,Engineer,47
1998-03-03,Staff,49
1998-03-03,Senior Engineer,19
1998-03-04,Technique Leader,4
1998-03-04,Senior Engineer,18
1998-03-04,Engineer,40
1998-03-04,Assistant Engineer,8
1998-03-04,Staff,44
1998-03-04,Senior Staff,2
1998-03-05,Staff,44
1998-03-05,Engineer,41
1998-03-05,Senior Engineer,18
1998-03-05,Assistant Engineer,4
1998-03-05,Technique Leader,2
1998-03-05,Senior Staff,2
1998-03-06,Technique Leader,8
1998-03-06,Senior Engineer,14
1998-03-06,Staff,32
1998-03-06,Senior Staff,6
1998-03-06,Engineer,26
1998-03-06,Assistant Engineer,2
1998-03-07,Technique Leader,4
1998-03-07,Senior Engineer,18
1998-03-07,Senior Staff,14
1998-03-07,Staff,35
1998-03-07,Assistant Engineer,11
1998-03-07,Engineer,54
1998-03-08,Senior Staff,6
1998-03-08,Assistant Engineer,6
1998-03-08,Technique Leader,2
1998-03-08,Staff,46
1998-03-08,Engineer,40
1998-03-08,Senior Engineer,11
1998-03-09,Engineer,58
1998-03-09,Senior Staff,2
1998-03-09,Assistant Engineer,10
1998-03-09,Staff,39
1998-03-09,Senior Engineer,10
1998-03-09,Technique Leader,6
1998-03-10,Senior Staff,10
1998-03-10,Senior Engineer,5
1998-03-10,Staff,40
1998-03-10,Engineer,52
1998-03-11,Assistant Engineer,8
1998-03-11,Engineer,41
1998-03-11,Senior Engineer,8
1998-03-11,Staff,33
1998-03-11,Technique Leader,4
1998-03-11,Senior Staff,13
1998-03-12,Engineer,50
1998-03-12,Staff,46
1998-03-12,Senior Staff,22
1998-03-12,Assistant Engineer,8
1998-03-12,Senior Engineer,10
1998-03-12,Technique Leader,4
1998-03-13,Senior Staff,11
1998-03-13,Senior Engineer,8
1998-03-13,Engineer,37
1998-03-13,Assistant Engineer,13
1998-03-13,Staff,46
1998-03-13,Technique Leader,8
1998-03-14,Senior Staff,7
1998-03-14,Staff,46
1998-03-14,Senior Engineer,6
1998-03-14,Engineer,48
1998-03-14,Assistant Engineer,6
1998-03-15,Senior Engineer,12
1998-03-15,Technique Leader,6
1998-03-15,Assistant Engineer,2
1998-03-15,Staff,18
1998-03-15,Senior Staff,18
1998-03-15,Engineer,35
1998-03-16,Technique Leader,4
1998-03-16,Senior Engineer,8
1998-03-16,Staff,38
1998-03-16,Assistant Engineer,4
1998-03-16,Engineer,40
1998-03-16,Senior Staff,11
1998-03-17,Technique Leader,4
1998-03-17,Senior Engineer,16
1998-03-17,Staff,33
1998-03-17,Assistant Engineer,4
1998-03-17,Senior Staff,10
1998-03-17,Engineer,26
1998-03-18,Engineer,42
1998-03-18,Senior Staff,20
1998-03-18,Staff,31
1998-03-18,Senior Engineer,12
1998-03-18,Technique Leader,6
1998-03-18,Assistant Engineer,6
1998-03-19,Senior Engineer,21
1998-03-19,Engineer,57
1998-03-19,Technique Leader,2
1998-03-19,Senior Staff,11
1998-03-19,Staff,38
1998-03-19,Assistant Engineer,4
1998-03-20,Assistant Engineer,6
1998-03-20,Technique Leader,4
1998-03-20,Engineer,28
1998-03-20,Staff,36
1998-03-20,Senior Staff,16
1998-03-20,Senior Engineer,8
1998-03-21,Technique Leader,4
1998-03-21,Staff,37
1998-03-21,Engineer,33
1998-03-21,Senior Engineer,10
1998-03-21,Assistant Engineer,6
1998-03-21,Senior Staff,10
1998-03-22,Senior Engineer,16
1998-03-22,Assistant Engineer,2
1998-03-22,Senior Staff,15
1998-03-22,Staff,44
1998-03-22,Technique Leader,4
1998-03-22,Engineer,43
1998-03-23,Senior Staff,12
1998-03-23,Senior Engineer,14
1998-03-23,Engineer,26
1998-03-23,Staff,36
1998-03-23,Technique Leader,8
1998-03-24,Senior Staff,9
1998-03-24,Staff,29
1998-03-24,Technique Leader,4
1998-03-24,Senior Engineer,10
1998-03-24,Assistant Engineer,8
1998-03-24,Engineer,35
1998-03-25,Staff,36
1998-03-25,Engineer,40
1998-03-25,Senior Engineer,14
1998-03-25,Senior Staff,11
1998-03-25,Technique Leader,12
1998-03-26,Senior Engineer,18
1998-03-26,Technique Leader,4
1998-03-26,Engineer,49
1998-03-26,Assistant Engineer,8
1998-03-26,Staff,34
1998-03-26,Senior Staff,12
1998-03-27,Staff,28
1998-03-27,Technique Leader,5
1998-03-27,Senior Staff,10
1998-03-27,Engineer,25
1998-03-27,Senior Engineer,6
1998-03-27,Assistant Engineer,10
1998-03-28,Assistant Engineer,8
1998-03-28,Engineer,34
1998-03-28,Technique Leader,10
1998-03-28,Staff,30
1998-03-28,Senior Engineer,4
1998-03-28,Senior Staff,6
1998-03-29,Senior Engineer,10
1998-03-29,Technique Leader,8
1998-03-29,Staff,32
1998-03-29,Senior Staff,21
1998-03-29,Engineer,30
1998-03-30,Senior Engineer,10
1998-03-30,Senior Staff,8
1998-03-30,Technique Leader,10
1998-03-30,Staff,45
1998-03-30,Assistant Engineer,12
1998-03-30,Engineer,35
1998-03-31,Technique Leader,6
1998-03-31,Senior Engineer,12
1998-03-31,Staff,40
1998-03-31,Assistant Engineer,4
1998-03-31,Engineer,32
1998-03-31,Senior Staff,15
1998-04-01,Assistant Engineer,6
1998-04-01,Staff,33
1998-04-01,Technique Leader,2
1998-04-01,Engineer,55
1998-04-01,Senior Engineer,15
1998-04-01,Senior Staff,10
1998-04-02,Engineer,30
1998-04-02,Senior Staff,16
1998-04-02,Assistant Engineer,12
1998-04-02,Technique Leader,8
1998-04-02,Staff,31
1998-04-02,Senior Engineer,29
1998-04-03,Assistant Engineer,4
1998-04-03,Engineer,28
1998-04-03,Senior Engineer,10
1998-04-03,Senior Staff,12
1998-04-03,Staff,48
1998-04-04,Assistant Engineer,8
1998-04-04,Engineer,59
1998-04-04,Technique Leader,4
1998-04-04,Staff,36
1998-04-04,Senior Engineer,15
1998-04-04,Senior Staff,6
1998-04-05,Senior Staff,6
1998-04-05,Assistant Engineer,11
1998-04-05,Staff,38
1998-04-05,Engineer,43
1998-04-05,Senior Engineer,10
1998-04-06,Technique Leader,8
1998-04-06,Senior Engineer,13
1998-04-06,Engineer,49
1998-04-06,Senior Staff,8
1998-04-06,Assistant Engineer,4
1998-04-06,Staff,49
1998-04-07,Senior Engineer,12
1998-04-07,Engineer,35
1998-04-07,Assistant Engineer,10
1998-04-07,Staff,16
1998-04-07,Technique Leader,2
1998-04-07,Senior Staff,9
1998-04-08,Staff,31
1998-04-08,Technique Leader,6
1998-04-08,Assistant Engineer,6
1998-04-08,Senior Engineer,11
1998-04-08,Engineer,42
1998-04-08,Senior Staff,10
1998-04-09,Engineer,42
1998-04-09,Senior Staff,8
1998-04-09,Technique Leader,4
1998-04-09,Staff,35
1998-04-09,Senior Engineer,12
1998-04-09,Assistant Engineer,8
1998-04-10,Engineer,35
1998-04-10,Senior Engineer,10
1998-04-10,Senior Staff,8
1998-04-10,Technique Leader,6
1998-04-10,Assistant Engineer,2
1998-04-10,Staff,43
1998-04-11,Staff,26
1998-04-11,Engineer,25
1998-04-11,Assistant Engineer,12
1998-04-11,Senior Engineer,13
1998-04-11,Senior Staff,12
1998-04-11,Technique Leader,5
1998-04-12,Staff,35
1998-04-12,Assistant Engineer,4
1998-04-12,Senior Engineer,8
1998-04-12,Engineer,37
1998-04-12,Technique Leader,8
1998-04-13,Staff,46
1998-04-13,Senior Engineer,6
1998-04-13,Senior Staff,14
1998-04-13,Technique Leader,8
1998-04-13,Engineer,42
1998-04-13,Assistant Engineer,7
1998-04-14,Senior Engineer,17
1998-04-14,Staff,48
1998-04-14,Senior Staff,6
1998-04-14,Technique Leader,6
1998-04-14,Assistant Engineer,2
1998-04-14,Engineer,31
1998-04-15,Staff,42
1998-04-15,Engineer,35
1998-04-15,Assistant Engineer,2
1998-04-15,Senior Staff,14
1998-04-15,Senior Engineer,14
1998-04-15,Technique Leader,6
1998-04-16,Assistant Engineer,5
1998-04-16,Technique Leader,9
1998-04-16,Senior Staff,16
1998-04-16,Engineer,49
1998-04-16,Senior Engineer,16
1998-04-16,Staff,27
1998-04-17,Engineer,33
1998-04-17,Staff,43
1998-04-17,Senior Engineer,8
1998-04-17,Assistant Engineer,6
1998-04-17,Technique Leader,2
1998-04-17,Senior Staff,12
1998-04-18,Staff,43
1998-04-18,Engineer,37
1998-04-18,Senior Engineer,11
1998-04-18,Technique Leader,6
1998-04-18,Senior Staff,13
1998-04-19,Senior Staff,10
1998-04-19,Senior Engineer,14
1998-04-19,Staff,44
1998-04-19,Engineer,32
1998-04-19,Technique Leader,8
1998-04-20,Engineer,34
1998-04-20,Assistant Engineer,2
1998-04-20,Staff,36
1998-04-20,Senior Engineer,12
1998-04-20,Technique Leader,4
1998-04-20,Senior Staff,8
1998-04-21,Technique Leader,8
1998-04-21,Engineer,41
1998-04-21,Assistant Engineer,8
1998-04-21,Staff,40
1998-04-21,Senior Engineer,13
1998-04-21,Senior Staff,15
1998-04-22,Assistant Engineer,8
1998-04-22,Technique Leader,6
1998-04-22,Engineer,38
1998-04-22,Senior Staff,10
1998-04-22,Staff,50
1998-04-22,Senior Engineer,4
1998-04-23,Senior Staff,8
1998-04-23,Engineer,31
1998-04-23,Technique Leader,2
1998-04-23,Staff,35
1998-04-23,Senior Engineer,8
1998-04-24,Engineer,55
1998-04-24,Assistant Engineer,13
1998-04-24,Senior Staff,4
1998-04-24,Senior Engineer,14
1998-04-24,Staff,48
1998-04-24,Technique Leader,5
1998-04-25,Staff,32
1998-04-25,Assistant Engineer,7
1998-04-25,Engineer,44
1998-04-25,Senior Staff,8
1998-04-25,Senior Engineer,13
1998-04-25,Technique Leader,9
1998-04-26,Senior Staff,9
1998-04-26,Technique Leader,4
1998-04-26,Engineer,54
1998-04-26,Senior Engineer,19
1998-04-26,Staff,39
1998-04-27,Senior Engineer,6
1998-04-27,Engineer,37
1998-04-27,Senior Staff,10
1998-04-27,Staff,42
1998-04-27,Technique Leader,2
1998-04-27,Assistant Engineer,4
1998-04-28,Engineer,47
1998-04-28,Staff,37
1998-04-28,Senior Staff,14
1998-04-28,Senior Engineer,14
1998-04-28,Assistant Engineer,8
1998-04-28,Technique Leader,2
1998-04-29,Staff,43
1998-04-29,Technique Leader,2
1998-04-29,Engineer,34
1998-04-29,Senior Staff,8
1998-04-29,Assistant Engineer,5
1998-04-29,Senior Engineer,4
1998-04-30,Senior Staff,10
1998-04-30,Senior Engineer,10
1998-04-30,Assistant Engineer,6
1998-04-30,Engineer,55
1998-04-30,Staff,41
1998-04-30,Technique Leader,8
1998-05-01,Senior Staff,10
1998-05-01,Assistant Engineer,2
1998-05-01,Technique Leader,6
1998-05-01,Senior Engineer,20
1998-05-01,Staff,37
1998-05-01,Engineer,49
1998-05-02,Staff,45
1998-05-02,Senior Staff,6
1998-05-02,Technique Leader,13
1998-05-02,Senior Engineer,10
1998-05-02,Engineer,55
1998-05-02,Assistant Engineer,2
1998-05-03,Engineer,46
1998-05-03,Staff,34
1998-05-03,Senior Engineer,9
1998-05-03,Senior Staff,8
1998-05-03,Technique Leader,4
1998-05-04,Senior Engineer,22
1998-05-04,Technique Leader,4
1998-05-04,Assistant Engineer,5
1998-05-04,Engineer,36
1998-05-04,Senior Staff,4
1998-05-04,Staff,49
1998-05-05,Engineer,26
1998-05-05,Assistant Engineer,2
1998-05-05,Senior Staff,18
1998-05-05,Senior Engineer,9
1998-05-05,Staff,26
1998-05-05,Technique Leader,6
1998-05-06,Technique Leader,2
1998-05-06,Engineer,49
1998-05-06,Senior Staff,14
1998-05-06,Assistant Engineer,2
1998-05-06,Senior Engineer,10
1998-05-06,Staff,43
1998-05-07,Assistant Engineer,8
1998-05-07,Technique Leader,6
1998-05-07,Engineer,35
1998-05-07,Senior Staff,19
1998-05-07,Senior Engineer,13
1998-05-07,Staff,45
1998-05-08,Assistant Engineer,12
1998-05-08,Engineer,46
1998-05-08,Technique Leader,4
1998-05-08,Staff,44
1998-05-08,Senior Engineer,12
1998-05-08,Senior Staff,8
1998-05-09,Engineer,47
1998-05-09,Senior Engineer,4
1998-05-09,Assistant Engineer,4
1998-05-09,Staff,36
1998-05-09,Technique Leader,12
1998-05-09,Senior Staff,10
1998-05-10,Engineer,42
1998-05-10,Staff,51
1998-05-10,Assistant Engineer,2
1998-05-10,Senior Engineer,4
1998-05-10,Technique Leader,8
1998-05-10,Senior Staff,8
1998-05-11,Technique Leader,9
1998-05-11,Senior Staff,6
1998-05-11,Staff,24
1998-05-11,Engineer,38
1998-05-11,Assistant Engineer,6
1998-05-11,Senior Engineer,8
1998-05-12,Senior Engineer,15
1998-05-12,Assistant Engineer,7
1998-05-12,Engineer,35
1998-05-12,Technique Leader,6
1998-05-12,Staff,43
1998-05-12,Senior Staff,8
1998-05-13,Engineer,35
1998-05-13,Senior Staff,19
1998-05-13,Staff,38
1998-05-13,Assistant Engineer,12
1998-05-13,Technique Leader,2
1998-05-13,Senior Engineer,8
1998-05-14,Engineer,20
1998-05-14,Technique Leader,12
1998-05-14,Senior Staff,8
1998-05-14,Assistant Engineer,5
1998-05-14,Senior Engineer,10
1998-05-14,Staff,36
1998-05-15,Senior Engineer,18
1998-05-15,Engineer,14
1998-05-15,Senior Staff,6
1998-05-15,Assistant Engineer,8
1998-05-15,Staff,37
1998-05-15,Technique Leader,2
1998-05-16,Staff,28
1998-05-16,Assistant Engineer,2
1998-05-16,Engineer,48
1998-05-16,Senior Engineer,6
1998-05-16,Senior Staff,12
1998-05-16,Technique Leader,4
1998-05-17,Technique Leader,4
1998-05-17,Engineer,36
1998-05-17,Assistant Engineer,6
1998-05-17,Staff,26
1998-05-17,Senior Staff,13
1998-05-17,Senior Engineer,12
1998-05-18,Assistant Engineer,8
1998-05-18,Senior Staff,6
1998-05-18,Senior Engineer,17
1998-05-18,Engineer,33
1998-05-18,Staff,40
1998-05-18,Technique Leader,8
1998-05-19,Senior Engineer,10
1998-05-19,Senior Staff,15
1998-05-19,Technique Leader,2
1998-05-19,Engineer,43
1998-05-19,Assistant Engineer,5
1998-05-19,Staff,64
1998-05-20,Assistant Engineer,9
1998-05-20,Staff,37
1998-05-20,Senior Engineer,14
1998-05-20,Technique Leader,6
1998-05-20,Senior Staff,12
1998-05-20,Engineer,39
1998-05-21,Staff,39
1998-05-21,Technique Leader,4
1998-05-21,Senior Staff,7
1998-05-21,Senior Engineer,10
1998-05-21,Engineer,32
1998-05-21,Assistant Engineer,6
1998-05-22,Staff,33
1998-05-22,Technique Leader,2
1998-05-22,Assistant Engineer,6
1998-05-22,Senior Engineer,14
1998-05-22,Senior Staff,6
1998-05-22,Engineer,59
1998-05-23,Staff,41
1998-05-23,Senior Staff,13
1998-05-23,Assistant Engineer,4
1998-05-23,Senior Engineer,12
1998-05-23,Engineer,44
1998-05-23,Technique Leader,8
1998-05-24,Senior Engineer,9
1998-05-24,Technique Leader,4
1998-05-24,Staff,41
1998-05-24,Engineer,26
1998-05-24,Senior Staff,10
1998-05-25,Senior Staff,12
1998-05-25,Staff,33
1998-05-25,Engineer,49
1998-05-25,Senior Engineer,14
1998-05-25,Technique Leader,7
1998-05-26,Senior Engineer,10
1998-05-26,Technique Leader,7
1998-05-26,Senior Staff,10
1998-05-26,Staff,27
1998-05-26,Engineer,37
1998-05-26,Assistant Engineer,2
1998-05-27,Senior Engineer,6
1998-05-27,Assistant Engineer,6
1998-05-27,Staff,48
1998-05-27,Engineer,29
1998-05-27,Technique Leader,7
1998-05-27,Senior Staff,10
1998-05-28,Senior Staff,8
1998-05-28,Technique Leader,6
1998-05-28,Senior Engineer,14
1998-05-28,Engineer,33
1998-05-28,Assistant Engineer,4
1998-05-28,Staff,52
1998-05-29,Assistant Engineer,2
1998-05-29,Technique Leader,4
1998-05-29,Senior Staff,10
1998-05-29,Senior Engineer,22
